"","URL","Description","Job_Title","Company_Rating","Company_Name","Company_Location","Estimated_Salary","Location_Code"
"656","https://www.glassdoor.com/job-listing/data-scientist-pandera-systems-JV_IC1138644_KO0,14_KE15,30.htm?jl=3078413836","Pandera prides itself in being a leader in the analytics field, creating an artful blend of analytics and product expertise to create beautiful, data-driven products and platforms. Our mission is to remain the leader in existing and emerging advanced analytics utilizing modern and traditional analytical toolkits. We accomplish this by promoting your continuous development, both personally and professionally.As a Data Scientist at Pandera, you are someone who can do a deep technical dive and communicate effectively with others by partnering with cross-functional teams focused on product improvements. You love wrangling messy data into an elegant solution, and working with a wide range of data to identify opportunities or unknown risks and articulate recommend solutions and strategies. You will contribute to data team initiatives focused on ensuring fast, reliable, and comprehensive data and serve as a trusted consultant and promote data literacy across the company. This role is a chance to have a huge impact on how millions of users collaborate.Responsibilities:Analyze data in a business settingCollaborate with non-technical consumers of dataSelf-motivated and thrive when working autonomouslyTo be curious, innovative, diligent and not afraid to fail fastTo keep current with emerging technologies and advanced analytic methodologiesCollaborate with other technical teams to integrate analytical solutions in Enterprise applicationsQualifications:Bachelor’s (Master’s prefered) in Mathematics or StatisticsExperience with large Data SetsExperience with using API’s to access 3rd party dataProficient when it comes to writing SQL and PythonCritical thinkingWorking knowledge of IoT and Streaming ArchitectureWorking knowledge NLP, ML and Deep Learning ModelsWorking knowledge of structured, semi-structured and unstructured dataWorking knowledge of both SQL and noSQL data sourcesTools:GCP, AWS, Azure, Scala, Python, SQL, ML Libraries (e.g., TensorFlow, statsmodels), R, SAS, Hadoop, Spark, Hive,What do you get out of this? You’re a hot commodity and having you on the team would be an honor to us! Here’s some of the ways we pay it forward to recognize your contribution to our vision!Be RewardedA competitive salary and instant vesting on 401k are only a few of the rewards for a job well done.Be HealthyHealth, dental, and vision offered through top tier providers and unlimited sick leave to keep you feeling at the top of your game.Be InspiredCollaborative workspace and unlimited vacation to keep your mind fresh and ready to take on the next new idea.Be SupportedA large network of industry experts, internal training platform, and external learning opportunities to grow your skills and experience.Be a TeamTeam outings, happy hours, passion presentations, volunteer opportunities, meetups, etc. we are creating a community to continuously share and grow as a team.","Data Scientist"," 4.1"," Pandera Systems"," – Charlotte, NC","$116,000/ year","1138644"
"657","https://www.glassdoor.com/job-listing/data-applied-scientist-microsoft-JV_IC1138644_KO0,22_KE23,32.htm?jl=3030985204"," How would you like to impact the experience of 800 million users per month? Be on the forefront of digital transformation? Microsoft’s Customer Service and Support is transforming how we engage with customers online; we are creating a world class support experience for our customers and empower customers to self-solve more of their issues and be more satisfied with their self-help experience.  We are looking for individuals who are passionate about data and want to apply cutting-edge Machine Learning (ML) and Artificial Intelligence (AI) techniques to solve customer self-serve Help problems and improve a world-class end-to-end customer support experience across Microsoft products.ResponsibilitiesAs a Senior Data Scientist, you will apply rigorous scientific methodology, statistics, and algorithms to discover and frame relevant problems, hypotheses, and opportunities, and drive actionable insight, tools, technology, or methods into the product/service development process to achieve the Digital Customer Support goals. You will develop capabilities for deep learning models and tools and solutions around it. You will work on predictive and prescriptive modeling, natural language processing, and text mining and processing, recommendations, clustering, forecasting methods, and other advanced statistical techniques. You will work with data from diverse structured and unstructured data sources in both batch and streaming modes, and various formats, including tabular, image/video, audio, natural language, text, and time series.  In this role, you will interact with a team of experts in customer experience, technical program management, supportability, and partner and internal CSS teams, and work on all aspects of the design, development and delivery of deep learning-enabled solutions, including problem definition, data acquisition, exploration, training, testing and evaluating deep learning models, and creating end-to-end solutionsQualificationsRequired: Bachelor’s degree in ML, AI, CS, or a mathematical or scientific field requiring statistical fluency5-7 years of industry experience, at least 4 years of which must be in analytics, ML, AI, data science, operations research, or data-driven business strategy.Experience in design of experiments (DoE), applying scientific method to business problems, and hypothesis testing.Ability to synthesize complex issues/scenarios into easy-to-understand concepts.Demonstrated analytical ability; problem deconstruction, statistical competency, meticulous forensic analysis skills, data validation, and scientific rigor.Fluency in a range of statistical data analysis and visualization techniques.Demonstrated ability to effectively engage, collaborate, and consult with stakeholders, including effective prioritization, clear communication, and delivery of actionable data-derived insights.Excellent verbal and written communication skills Preferred: MS or PhD in ML, AI, or CSExperience with customer support departments or systemsBackground in Azure AI and ML cognitive platformsSignificant experience in natural language processingExperience building production grade ML-enabled solutions end to endProficiency in a range of data analysis and data wrangling tools. That means a flexible mix of querying languages (Kusto, T-SQL), reporting tools (Excel, Power BI, Tableau), and stats packages (R, Python, SAS, Minitab, JMP, etc.).Experience in any of the deep learning frameworks (Keras, TensorFlow, CNTK, Theano, Caffe, Torch, H2O) Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the Accommodation request form. Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work. Ability to meet Microsoft, customer and/or government security screening requirements are required for this role. These requirements include, but are not limited to the following specialized security screenings: Microsoft Cloud Background Check: This position will be required to pass the Microsoft Cloud background check upon hire/transfer and every two years thereafter.","Data & Applied Scientist"," 4.1"," Microsoft"," – Charlotte, NC",NA,"1138644"
"658","https://www.glassdoor.com/job-listing/data-scientist-barings-JV_IC1138644_KO0,14_KE15,22.htm?jl=3088428609"," At Barings, we are as invested in our associates as we are in our clients. We recognize those who work diligently for us and reward them for personal and professional integrity, communication skills, distinct competencies and expertise in specific strategies, ability to collaborate as a team member and true dedication to the interests of our clients.  We thank you for your interest in joining the Barings team, and invite you to explore our current employment opportunities.  Business Unit:Applications/Investment SystemsBarings is an Equal Employment Opportunity employer; Minority/Female/Age/Sexual Orientation/Gender Identity/Individual with Disability/Protected Veteran. We welcome all persons to apply.","Data Scientist"," 3.5"," Barings"," – Charlotte, NC","$105,000/ year","1138644"
"659","https://www.glassdoor.com/job-listing/associate-data-analyst-ally-financial-JV_IC1138644_KO0,22_KE23,37.htm?jl=3055751856","Career Area: Customer Care Experience Level: Experienced Available Work Locations: North Carolina (Charlotte) Ally Requisition #:18-5821Job Description:This position will be responsible to participate in data issue resolution within the DP&S Insurance Operational Systems. A clear understanding of the business use around downstream data is required to ensure accurate investigation. Extensive business data and process knowledge will be obtained to make corrective action plans. This position will become the resident subject matter expert in the data and how our operational systems function. This role includes defining and testing business requirements for data related projects in DP&S Operational Systems (CPS-iW & SCS). Participation in Data Governance activities, as well as corporate data initiatives will also be required. Job ResponsibilitiesResident expert on CPS & SCS functionalityDatabase experience required. Oracle SQL proficiency preferredDefine and test data requirements for all data related insurance projectsIdentify data issues, analyze and problem solve, conducting research to determine the best course of action for correctionIdentify, analyze, and interpret trends or patterns in complex data setsOrganize data management output, including continual process improvement & documentationProvide validated & reconciled data extracts for audits, and other user requestsDevelop graphs, reports, and presentations of project results; create and present quality dashboards; generate routine and ad hoc reportsAssist with data governance support, including data definitions and subject matter knowledgeQualificationsBachelor's degree in Mathematics, Economics, Statistics, Information Science or similar background3-5 Years of Data and Business Analysis requiredStrong Microsoft Access and Excel skillsPrefer proficiency in Oracle SQL and CognosPrefer knowledge of the CPS/SCS suite of systemsStrong organizational, analytical and interpersonal skillsAbility to work across cultures and functionsComputer Science degree preferredAlly Overview Ally Financial Inc. is a leading automotive financial services company powered by a top direct banking franchise with the opportunity, experience and people to redefine the industry.  Ally's automotive services business offers a full suite of financing products and services, including new and used vehicle inventory and consumer financing, leasing, inventory insurance, commercial loans and vehicle remarketing services. Ally Bank, the company's direct banking subsidiary and member FDIC, offers an array of deposit products, including certificates of deposit, savings accounts, money market accounts, IRA deposit products and interest checking. Ally's Corporate Finance unit provides financing to middle-market companies across a broad range of industries. Business Unit/Enterprise Function Ally Insurance is a leading provider of automobile-related insurance, vehicle maintenance and reinsurance products, and services for automobile dealers and their customers. Ally offers vehicle service and maintenance contracts, including our flagship, industry leading product, Ally Premier Protection which is available for new and used vehicles of virtually all makes and models, as well as other ancillary F&I products, such as our GAP and Tire & Wheel products. Ally Insurance also services the insurance needs of our dealers' businesses by offering dealer inventory insurance, and liability and property protection, as well as provides training and consultative services to help their businesses succeed. Total Rewards Ally's compensation program offers market-competitive base pay and pay-for-performance incentives (bonuses) based on achieving personal and company goals. Plus, we have a flexible paid-time-off program including time off for volunteer opportunities. Ally's Total Rewards Program is designed to enrich your life at work -- and outside of it and includes: Industry-leading 401K retirement savings plan with matching and company contributionsWellness program encouraging healthy living with financial rewardsFlexible health insurance options including dental and visionPre-tax Health Savings Account with generous employer contributionsPre-tax commuter benefitsOther work-life integration benefits including parental and caregiver leave, adoption assistance, backup child and adult/elder day care program, child care discounts, tuition reimbursement, LifeMatters® Employee Assistance Program, subsidized and discounted Weight Watchers® program and other employee discount programsAlly is an Equal Opportunity Employer We extend equal employment opportunities to qualified applicants and employees on an equal basis regardless of an individual's age, race, color, sex, religion, national origin, disability, sexual orientation, gender identity or expression, pregnancy status, marital status, military or veteran status, genetic disposition or any other reason protected by law.","Associate Data Analyst"," 3.4"," Ally Financial"," – Charlotte, NC","$58,000/ year","1138644"
"660","https://www.glassdoor.com/job-listing/data-scientist-the-gordian-group-JV_IC1138644_KO0,14_KE15,32.htm?jl=3018861944"," Gordian is looking for a Data Scientist that will help build and expand our Data Science team by discovering the information hidden in vast amounts of data and help us make smarter decisions to deliver even better products. Primary focus will be in applying data mining techniques, and doing statistical analysis to build data processes. Candidate will work with multiple teams to improve existing and create new processes. Primary Responsibilities:Work with stakeholders throughout the organization to identify opportunities for leveraging company data to drive business solutionsLead Data Science projects across multiple teamsData mining using state-of-the-art methodsExtend company’s data with third party sources of information when neededEnhance data collection procedures to include information that is relevant for building analytic systemsProcess, cleanse, and verify the integrity of data used for analysisCoordinate with different functional teams to implement models and monitor outcomesDoing ad-hoc analysis and presenting results in a clear mannerExperience Required:Bachelor’s degree in Statistics, Math or Computer Science and 5+ years of professional data science/analytics experience, or 3 years of experience with a Master’s/PhD in Statistics, Mathematics, Computer ScienceStrong problem-solving skillsExperience querying databases and using statistical computer languages: R, Python, Julia, SLQ, in a business settingExcellent communication and data story-telling skillsKnowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacksExperience using advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) in practical applicationsExperience visualizing/presenting data for stakeholders using: Power BI, GGplot2, ShinyA proven ability to use applied statistics skills, such as distributions, statistical testing, regressionExperience Required:Experience working with and creating data architecturesExperience with Natural Language Processing (NLP)Experience using distributed data/computing tools in a functional business setting including Map/Reduce, Hadoop, Hive, Spark, Azure Cosmos, MySQLExperience with Bayesian statistics and analysis (MCMC, simulation, inference, hypothesis testing) Gordian is the world’s leading provider of construction cost data, software and services for all phases of the construction lifecycle. From planning to design, procurement, construction and operations, Gordian delivers groundbreaking solutions to contractors, architects, engineers, educational institution stakeholders, facility owners and managers in the local, state and federal government, education, healthcare, manufacturing, insurance, legal, retail and other industries. With our proprietary data, along with our RSMeans and Sightlines data, we offer the largest collection of labor, material and equipment data and associated costs in the world with over 275,000 construction tasks with costs for all areas of construction. Gordian also offers the most widely used construction procurement information management software available anywhere and cutting-edge facilities intelligence and life cycle costing software to improve long-term asset performance. Gordian is part of the international business group Fortive, with 24,000 people employed worldwide.  We offer an excellent benefits package including medical, dental, vision, life and LTD insurance, HSA, and a 401(k) retirement plan. EOE M/F","Data Scientist"," 2.8"," The Gordian Group"," – Charlotte, NC","$119,000/ year","1138644"
"661","https://www.glassdoor.com/job-listing/senior-business-data-analyst-lash-group-JV_IC1155108_KO0,28_KE29,39.htm?jl=3054264086","The Senior Data Analyst designs, develops and delivers analytics insights for Lash clients, helping them better serve patients and improve the delivery and use of their products. Our Senior Insights Analyst (IA) utilizes extensive pharmaceutical/health services industry experience with advanced analytics skills to understand strategic, customer needs and then prepare finished analysis to help drive strategic recommendations. The Senior Data analyst delivers reporting and analytics, along with insights gleaned from each. Senior Data Analysts are aligned with internal and external stakeholders for our most complex and challenging workloads, and they insure all analytics deliverables and program data are high quality. The Senior Data Analyst receives very little oversight for the preparation of their deliverables, and they share their analytics techniques with others on the Business Analytics Team to continuously improve our capabilities. Senior Data Analysts are also expected to provide mentoring and development support to mid-level and junior staff. The Senior Data Analyst works in partnership with Analytics Consultants, who also serve on the Business Analytics Team. Analytics Consultants manage the customer relationship and develop the program of work, while the Senior IA performs the discovery and analysis work, prepares analytic deliverables, and briefs stakeholders on the results. Collectively Data Analysts and Consultants take general direction from Program Directors and Lash Executives. The Senior IA is keenly aware of project deliverable timelines and proactively plans to coordinate with others. Overall Responsibilities•Understand Analytic Needs and Prepare DeliverablesUnderstand Client product strategy and Lash services, and how each is reflected in internal and external data.Collaborate with Analytics Consultants, Client representatives and Operations stakeholders to target analytics opportunities and define deliverable scope.Assess tasks and timelines required for on-time, quality deliverables.Prepare analytics-optimized data.Develop models and perform analysis to final client deliverables.Collaborate with colleagues to share and propagate best practices.•Direct-Request Reporting ServicesPrepare deliverables to meet client-directed, ad hoc reporting requests.Deliver output in a timely manner, in accordance with contractual SLAs, as stated in the MSA.Share insights gleaned from ad hoc requests with all appropriate account stakeholders.Assist Business Reporting Team in the maintenance, oversight, and distribution of analytics and reporting deliverables. •Data Quality ManagementUnderstand and develop business rules to be applied to analytics data Assist with development and storage of analytics-ready data to facilitate reporting and development of analytic deliverables Help maintain a data reporting environment that provides consistent and accurate reporting of the client’s data Primary Duties and ResponsibilitiesDesign analytics and reporting deliverables, especially around data visualization best practices, and creation.Perform data abstraction, cleansing, validation, modeling, interpretation and reporting.Act as the data expert, leading the way in data discovery, both proactively and by request, to identify key insights and trends to help drive strategic recommendations.Provide consulting support on all data-related solutions (program design, report design, data feed design, data aggregation, etc.).Deliver ad hoc reporting and analytics within an agreed-upon SLA.Ensure solutions meet the client’s needs, support the extraction of actionable information, and align with client objectives.Act as the voice of the client internally at Lash Group to ensure solutions are provided with high-quality to meet the client’s needs.Emphasize the customer experience with each interaction and deliverable.Play an active role in business reviews, especially in reviewing analytical findings and in strategic planning discussions.EXPERIENCE AND EDUCATIONAL REQUIREMENTS:Requires strong experience in querying and structuring relational databases using SQL, with at least 8 years of experience Completion of a four year Bachelors’ degree program, preferably with an emphasis in statistics, economics, data and analytics, computer science, or mathematicsAbility to create new or leverage existing analysis models and apply them to aligned program using business knowledgeRequires expertise in business intelligence platforms such as Qlik, Tableau or like platforms, with at least 7 years of experienceExperience overseeing data deliveries and understanding/applying business rulesExtensive industry experience in pharmaceutical, payer, or health services industry preferredExperience overseeing large-scale data initiativesAbility to effectively interact with business partners and external clientsRequires extensive training and knowledge of data visualization best practicesMust have high-level knowledge of Excel, Word, and Power PointAdvanced analytics and predictive modeling experience highly valuedMINIMUM SKILLS, KNOWLEDGE AND ABILITY REQUIREMENTS:Customer-focused and solutions-oriented mindset.Strong interpersonal and partnership skills.Strong verbal and written communication skills with internal and external stakeholders.Ability to work independently and self-directed.Strong time management skills - able to prioritize, organize and plan work effectively.Ability to work on multiple, concurrent projects while maintaining a solid attention to detail.Strong problem-solving ability Ability to integrate and analyze multiple sources of data.Ability to effectively analyze and interpret business level data. ","Senior Business Data Analyst"," 2.6"," Lash Group"," – Fort Mill, SC","$103,000/ year","1138644"
"662","https://www.glassdoor.com/job-listing/data-scientist-lowe-s-JV_IC1139057_KO0,14_KE15,21.htm?jl=3089670875","PURPOSE OF ROLE: The principle purpose of the Data Scientist is to provide advanced analytical capabilities to support data science initiatives. These include insightful business, website, and statistical analyses that yield tangible results for Lowes and Lowes Digital. Current areas of interest and specialization on the team include: predictive modeling; personalization and recommendation algorithms; natural language processing and text mining; search recall, precision, ranking, and related problems; optimization and mathematical programming with applications to labor scheduling, inventory and capacity planning, network flows, and supply chain optimization.  In addition, the Data Scientist is responsible for taking the lead on analytic and automation projects, developing expertise in problem analysis, solution implementation, and ongoing optimization. The Data Scientist is expected to stay current on industry trends, emerging technologies, new methodologies, and provide guidance to team members.  To accomplish this, the Data Scientist must have a strong interest in data science, statistical analyses, customer behavior, and the retail space, while demonstrating comfort in dealing with ambiguity. Also, the Data Scientist must possess a high level of intellectual curiosity in proactively identifying opportunities for improved results.  This position should expect to collaborate successfully across business functions within Lowe's and Lowe's Digital. RESPONSIBILITY STATEMENTS Mines and extracts data and applies statistics, algorithms, machine learning & AI as necessary to derive insights and analytics products for Lowe's and Lowe's Digital  Contributes to the development of automated insights generation frameworks for Lowe's business partners to effectively interpret data  Contributes to the development of data science products related to Personalization, Search & Navigation, SEO & Promotions, Supply Chain, Services, other company priorities, etc.  Conducts deep statistical analyses, including predictive and prescriptive modeling in order to provide a competitive advantage to Lowe's  Maintains up-to-date knowledge on industry trends, emerging technologies, and new methodologies and applies it to projects as well as using it to guide team members  Serves as a leading member on automation and analytical projects, collaborating across functions in Lowe's and Lowe's Digital Minimum Qualifications: Bachelor's Degree, Computer Science, Statistics, Physics, Economics, Industrial Engineering, Operations Research, or related quantitative analytic field  1-3 years experience (expected to have analytic maturity) with knowledge of SQL and various statistical modeling or machine learning techniques OR Master's or PhD Degree Computer Science, Statistics, Physics, Economics, Industrial Engineering, Operations Research, or related quantitative analytic field  Expected to have analytic maturity, with knowledge of SQL and various statistical modeling or machine learning techniques Preferred Qualifications: 2+ years data science or advanced analytics experience in industry  Lowes is an equal opportunity affirmative action employer and administers all personnel practices without regard to race, color, religion, sex, age, national origin, disability, sexual orientation, gender identity or expression, marital status, veteran status, genetics or any other category protected under applicable law.","Data Scientist"," 3.4"," Lowe's"," – Mooresville, NC",NA,"1138644"
"663","https://www.glassdoor.com/job-listing/data-scientist-albemarle-JV_IC1138644_KO0,14_KE15,24.htm?jl=2884094097"," Are you inspired by “what’s next”? So are we.  When you join the Albemarle team, you contribute to a better tomorrow. You will play a role in powering many of the world’s largest and most critical industries, from energy and communications to transportation and electronics. We are putting innovation to work to improve people’s lives and we want YOU to be a part of it. Job Description When you join the Albemarle team, you contribute to a better tomorrow. You will play a role in powering many of the world’s largest and most critical industries, from energy and communications to transportation and electronics. We are putting innovation to work to improve people’s lives and we want YOU to be a part of it. Job Description The Data Scientist role is a key position in the Data Science team. Primary focus is on data mining & database development, data analysis & correlation development, scenario design & test, statistical trends, regressions, and forecasting.  The role includes, but is not limited to the following duties: Perform special market research and other projects as assigned with focus on mathematical modeling, data science and programmingFind, track, analyze, and communicate global economic data and trends impacting Albemarle business areas/products, both current and futureUse data to create models that depict trends in the customer base and market dynamicsWork with GBU/Divisional leadership to outline the specific data needs for each business and determine core analytics to be provided to manage business effectivelyFacilitate and champion a data-driven decision culture.Education BS in Computer Science, Mathematics, Engineering, Economics or Science related discipline.  MS/PhD preferred. Experience5 - 10 years data analytics and/or mathematical modeling and programming experience (Less experience will be considered for candidates with MS/PhD degrees)Experience in Artificial Intelligence and Machine Learning preferredIntermediate or advanced experience in Python, R or another scripting language requiredChemical industry experience preferred Experience in Lithium/Energy Storage portfolio preferred <U+200B>#LI-VS1  Choose to unlock your full POTENTIAL. Apply today. Responsibilities:Experience:Education:Language:","Data Scientist"," 3.5"," Albemarle"," – Charlotte, NC","$140,000/ year","1138644"
"664","https://www.glassdoor.com/job-listing/junior-data-scientist-c-allstate-insurance-company-JV_IC1138644_KO0,23_KE24,50.htm?jl=3072482254"," Where good people build rewarding careers.  Think that working in the insurance field can't be exciting, rewarding and challenging? Think again. You'll help us reinvent protection and retirement to improve customers' lives. We'll help you make an impact with our training and mentoring offerings. Here, you'll have the opportunity to expand and apply your skills in ways you never thought possible. And you'll have fun doing it. Join a company of individuals with hopes, plans and passions, all using and developing our talents for good, at work and in life. Job Description: Job Family Summary  Data Science incorporates techniques across many disciplines - including mathematics/statistics, computer programming, data engineering and ETL, software development, and high performance computing - with traditional business expertise with the goal of extracting meaning from data to optimize future business decisions. Individuals in this field should be an expert/fluent in several of these disciplines and sufficiently proficient in others to effectively design, build, and deliver end to end predictive analytics products to optimize future decisions. Individual should demonstrate sufficient analytic agility to quickly develop new skills across these disciplines as those disciplines evolve.  This position resides within the D3: Data, Discovery & Decision Science department. D3 leverages data & analytics to help the enterprise understand the best course of action to deliver on our corporate priorities, improve our business processes to gain operational efficiency and better equip our agencies and employees with the tools and insights necessary to better serve our customers and live into our customer value proposition. The Data Scientist family is accountable for using data to make decisions, which includes building predictive models and developing new machine learning techniques that enable Allstate to make better decisions to achieve its goals. The Data Scientist Family requires Analytic Agility, the ability to quickly learn new modeling/machine learning techniques, programming languages, and see how these ideas can integrate to optimize the business.  Job Summary  This Junior Data Scientist position is a full-time entry-level role that we would start within a few weeks of hire. This is not a campus role for new graduates starting in Spring or Summer of 2019.  This role is responsible for leading the use of data to make decisions. This includes: The development and execution of new machine learning predictive modeling algorithms, the coding\development of tools that use machine learning/predictive modeling to make business decisions, searching for and integrating new data (both internal and external) that improves our modeling and machine learning results (and ultimately our decisions), and discovery of solutions to business problems that can be solved through the use of machine learning/predictive modeling. This role will also begin to manage projects of small to medium complexity. Key Responsibilities:Uses best practices, with limited coaching, to develop statistical, machine learning techniques to build models that address business needsUtilizes effective project planning techniques to break down basic and occasionally moderately complex projects into tasks and ensure deadlines are keptUses and learns a wide variety of tools and languages to achieve results (e.g., R, SAS, Python, Hadoop)Collaborates with the team in order to improve the effectiveness of business decisions through the use of data and machine learning/predictive modelingInnovates on projects by using new modeling techniques or toolsContributes on a wide variety of projectsExecutes on modeling/machine learning projects effectivelyCommunicates findings to team and leadership ensure models are well understood and incorporated into business processesWorks with leaders to ensure the project will meet their needsMaximizes personal professional development to ensure continuation of a personal contribution to the team and AllstateReviews and evaluates on appropriateness of techniques, given current modeling practices, to senior leadershipQualifications:Target Start Date: ASAPHave completed at least a Bachelor's degree in a quantitative field such as statistics, mathematics, computer science, physics, finance or economics.Master's or PhD is preferred.Experience in using statistical modeling and/or machine learning techniques to build models that have driven company decision making preferredExperience in managing and manipulating large, complex datasetsExperience in working with statistical software such as SAS, SPSS, MatLab, R, CART, etc. preferredAbility to code and develop prototypes in languages such as Python, Perl, Java, C preferredKnowledge of advanced modeling technique preferredDemonstrated analytic agilityAbility to analyze and interpret moderate to complex conceptsAbility to provide written and oral interpretation of highly specialized terms and data, and ability to present this data to others with different levels of expertise The candidate(s) offered this position will be required to submit to a background investigation, which includes a drug screen.  Good Work. Good Life. Good Hands.  As a Fortune 100 company and industry leader, we provide a competitive salary - but that's just the beginning. Our Total Rewards package also offers benefits like tuition assistance, medical and dental insurance, as well as a robust pension and 401(k). Plus, you'll have access to a wide variety of programs to help you balance your work and personal life -- including a generous paid time off policy.  Learn more about life at Allstate. Connect with us on Twitter, Facebook, Instagram and LinkedIn or watch a video.  Allstate generally does not sponsor individuals for employment-based visas for this position.  Effective July 1, 2014, under Indiana House Enrolled Act (HEA) 1242, it is against public policy of the State of Indiana and a discriminatory practice for an employer to discriminate against a prospective employee on the basis of status as a veteran by refusing to employ an applicant on the basis that they are a veteran of the armed forces of the United States, a member of the Indiana National Guard or a member of a reserve component.  For jobs in San Francisco, please click 'here' for information regarding the San Francisco Fair Chance Ordinance.  For jobs in Los Angeles, please click 'here' for information regarding the Los Angeles Fair Chance Initiative for Hiring Ordinance.  It is the policy of Allstate to employ the best qualified individuals available for all jobs without regard to race, color, religion, sex, age, national origin, sexual orientation, gender identity/gender expression, disability, and citizenship status as a veteran with a disability or veteran of the Vietnam Era.  Apply on Company Website  Job ID: 1743_******  For your privacy and protection, when applying to a job online, never give your social security number to a prospective employer, provide credit card or bank account information, or perform any sort of monetary transaction. Learn more.  Allstate Insurance Company  The Allstate Corporation is the largest publicly held personal lines property and casualty insurer in America, serving more than 16 million households nationwide. Founded in 1931, Allstate has been dedicated to protecting our customers from life's uncertainties and preparing them for the future for more than 85 years. Allstate became a publicly traded company in 1993, and is listed on the New York Stock Exchange under the trading symbol ALL. As of year-end 2015, Allstate had nearly $104.7 billion in total assets. Contact Info Charlotte, NC 28202","Junior Data Scientist - C"," 3.5"," Allstate Insurance Company"," – Charlotte, NC","$87,000/ year","1138644"
"665","https://www.glassdoor.com/job-listing/senior-scientist-basf-JV_IC1138644_KO0,16_KE17,21.htm?jl=2894773701"," Senior Scientist, Charlotte, NC-1803860  We are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, age, citizenship, color, religion, sex, marital status, national origin, disability status, gender identity or expression, protected veteran status, or any other characteristic protected by law. Description At BASF, we create chemistry through the power of connected minds. By balancing economic success with environmental protection and social responsibility, we are building a more sustainable future through chemistry. As the world’s leading chemical company, we help our customers in nearly every industry meet the current and future needs of society through science and innovation. We achieve this through our commitment to continuous improvement and operational excellence, which gives us the opportunity to set and deliver on ambitious, long-term goals.  We provide a challenging and rewarding work environment with a strong emphasis on process safety, as well as the safety of our employees and the communities we operate in, and are always working to form the best team—especially from within, through an emphasis on lifelong learning and development. This allows for our employees to innovate and generate new ideas, put them into action, and gain insights from them to further advance our collective expertise.  And we are constantly striving to become an even better place to work. BASF has been recognized by Forbes Magazine as one of America’s Best Employers in 2017. We strongly support the spirit of collaboration through effectively involving team members and colleagues from other relevant units when developing and executing strategies and projects. Come join us on our journey to create solutions for a sustainable future!  Senior Scientist, Charlotte, NC 1803860  Where the Chemistry Happens  BASF Dispersions & Pigments division is one of the leading suppliers of waterborne polymer dispersions, formulation additives, resins and pigments to the coatings and construction industries worldwide. Our broad product portfolio embodies both the depth and the breadth of BASF’s scientific expertise and manufacturing know-how. In this role within the N-EDN/T Product Development group, you will design and develop innovative waterborne emulsion polymers in support of our Construction Solutions business growth strategy.  Formula for Success Designing and developing new emulsion polymers for the Construction and Fiber Bonding industries;Working closely with our regional business partners to analyze the market and help identify unmet customer needs;Helping strengthen relationships with key customers via joint product development projects;Joining ED’s Global Centers of Excellence, establishing and maintaining close working relationships with R&D colleagues across the globe;Directing technical activities of assigned technician(s) toward achieving project objectives;Staying current with scientific and technical advances in emulsion polymers for the Construction and Fiber Bonding industries;Your knowledge and laboratory proficiency in the fields of emulsion polymerization, colloid, and polymer structure-property relationships will be a valued asset as you develop new products to meet our customer requirements and industry needs;Your strong commitment to workplace safety is a plus as you will help maintain a well-stocked, clean, and safe laboratory environment;Your solid skills in interpreting data and documenting results will be essential as you will design new emulsion polymers, direct their applications evaluation, analyze data using DoE and statistical tools;With your strong communication and interpersonal skills, you will facilitate the training of interns and technicians;Your ability to display the highest standards of job safety, integrity, accuracy, reproducibility, and attention to detail will be of high importance as you commission, calibrate, and operate laboratory equipment, as well as coordinate and ship samples to technical marketing and customers. Create Your Own Chemistry: What We Offer You  Adding value to our customers begins with adding value to you. You@BASF is the suite of benefits, perks, programs and unique opportunities we offer to support you—the whole you—in all stages of your life and career. With you@BASF, you create your own chemistry.  The total rewards that you receive as a BASF employee go way beyond a paycheck. From competitive health and insurance plans, to robust retirement benefits that include company-matching contributions, to making sure you never stop learning, we believe investing in you is investing in our success. Working for a large, global organization, you’ll have a chance to grow professionally and personally, expand your network and build a rewarding and dynamic career.  BASF provides interesting and challenging learning and development opportunities to help you make the most of your talents and your job. Qualifications - BASF recognizes institutions of Higher Education which are accredited by the Council for Higher Education Accreditation or equivalentPrimary Location: US-NC-Charlotte Function: REDE - Research & Development Job Type: Standard Shift: Day Job Organization: NC-Marketing / Business Development NA-60000002","Senior Scientist"," 3.8"," BASF"," – Charlotte, NC","$106,000/ year","1138644"
